이름,주소,주소2,위도,경도,구분
제주해양레저,제주특별자치도 서귀포시 중문관광로 192,중문동,33.2432311456037,126.419002905381,42
제주해양레저타운,제주특별자치도 제주시 서해안로 58,이호일동,33.5021616140262,126.456416871797,42
제주해양레저파크,제주특별자치도 제주시 조천읍 조함해안로 519-10,조천읍 함덕리,33.5437022656737,126.668709879591,42
제주해양사업단,제주특별자치도서귀포시대정읍최남단해안로 130,대정읍 하모리,33.2104400969673,126.257508472412,42
제주향교,제주특별자치도 제주시 서문로 43,용담일동,33.5115314471629,126.515609279354,52
제주향토음식보전연구원,제주특별자치도 제주시 수덕5길 23,노형동,33.4859160271461,126.476045022058,31
제주허브동산,제주특별자치도 서귀포시 표선면 돈오름로 170,표선면 표선리,33.3291241627515,126.814726131985,21
제주허브동산,제주특별자치도 서귀포시 표선면 돈오름로 170,표선면 표선리,33.3291241627515,126.814726131985,41
제주현대미술관,제주특별자치도 제주시 한경면 저지14길 35,한경면 저지리,33.3396928784961,126.265691870801,32
제주홀스타승마장,제주특별자치도 제주시 산록북로 8,연동,33.4223832305807,126.493824190549,45
제주힐CC,제주특별자치도 제주시 516로 2596-117,용강동,33.4383123925104,126.599471222969,48
제주힐링명상센터,제주특별자치도 제주시 애월읍 어음13길 196,애월읍 어음리,33.3954635860504,126.36081476829,21
제지기오름,제주특별자치도 서귀포시 보목동 275-1,보목동,33.2417717173403,126.610078625374,11
조남매구움과자,제주특별자치도 제주시 구좌읍 다랑쉬북로 61,구좌읍 평대리,33.4921576692644,126.813314690743,31
조랑말체험공원,제주특별자치도 서귀포시 표선면 녹산로 381-15,표선면 가시리,33.3830959250338,126.736284692055,41
조선한의원,제주특별자치도 제주시 진군남4길 7-1,노형동,33.4761046102064,126.480861504583,33
조선한의원,제주특별자치도 제주시 진군남4길 7-1,노형동,33.4761046102064,126.480861504583,46
조수리농어촌체험마을,제주특별자치도 제주시 한경면 조수리,한경면 조수리,33.3377449060985,126.221879818584,41
조안베어뮤지엄,제주특별자치도 서귀포시 대포로 113 (대포동),대포동,33.2402501517502,126.434110125332,32
조은동물병원,제주특별자치도 서귀포시 동문로 40,서귀동,33.2502784333307,126.564897433559,12
조은동물병원,제주특별자치도 서귀포시 동문로 40,서귀동,33.2502784333307,126.564897433559,21
조은동물병원,제주특별자치도 서귀포시 동문로 40,서귀동,33.2502784333307,126.564897433559,45
조은동물병원,제주특별자치도 서귀포시 동문로 40,서귀동,33.2502784333307,126.564897433559,51
조이다이브,서귀포시 중산간동로 8383,서호동,33.2608059902405,126.521257506349,42
조일구락부옛터,제주특별자치도 제주시 관덕로2길 12-1,삼도이동,33.5116233999103,126.520124250762,52
조천만세동산,제주특별자치도 제주시 조천읍 조천리 1133-2,조천읍 조천리,33.5399836438053,126.641609430178,52
조천비석거리,제주특별자치도 제주시 조천읍 조천리,조천읍 조천리,33.531811867873,126.641511056869,52
조천중학원옛터,제주특별자치도 제주시 조천읍 신북로 264,조천읍 조천리,33.5382626826321,126.640271390147,52
조천함덕해안도로,제주특별자치도 제주시 조천읍 조천8길 14-1,조천읍 조천리,33.5338346421912,126.636978829462,23
조함해안도로,제주특별자치도 제주시 조천읍 조천리 3037-3,조천읍 조천리,33.5438453046155,126.636893373002,22
족은노꼬메오름,제주특별자치도 제주시 애월읍 유수암리,애월읍 유수암리,33.4309273632029,126.403004031299,11
족은바리메,제주특별자치도 제주시 애월읍 상가리 산 124,애월읍 상가리,33.372281820838,126.41292402271,12
족은사슴이오름,제주특별자치도 서귀포시 표선면 녹산로 536,표선면 가시리,33.3970059601419,126.724613459693,13
족은사슴이오름,제주특별자치도 서귀포시 표선면 녹산로 536,표선면 가시리,33.3970059601419,126.724613459693,22
존자암지,제주특별자치도 서귀포시 영실로 243,하원동,33.3476733130992,126.482244663316,52
종남마을,제주특별자치도 제주시 조천읍 와산리 431-1,조천읍,33.4889179032603,126.498229141199,52
종달고망난돌쉼터,제주 제주시 구좌읍 종달리 112-4,구좌읍 종달리,33.509955069228,126.907304145391,22
종달리수국길,제주 제주시 구좌읍 김녕리,구좌읍 김녕리,33.5501078240443,126.757835437154,11
종달리수국길,제주 제주시 구좌읍 김녕리,구좌읍 김녕리,33.5501078240443,126.757835437154,21
종달리전망대,제주특별자치도 제주시 구좌읍 해맞이해안로 2196,구좌읍 종달리,33.5036648564977,126.912640565732,21
종달리해변,제주특별자치도 제주시 구좌읍 종달리 565-72,구좌읍 종달리,33.4963381350727,126.909476816599,21
종달리해안도로,제주특별자치도 제주시 구좌읍 종달리 630-1,구좌읍 종달리,33.4828955015789,126.901709187092,23
종달리해안도로,제주특별자치도 제주시 구좌읍 종달리 630-1,구좌읍 종달리,33.4828955015789,126.901709187092,42
좌보미오름,제주특별자치도 서귀포시 표선면 성읍리 산 6,표선면 성읍리,33.4356538122557,126.807355321192,12
주네가네,제주특별자치도 제주시 구좌읍 행원로7길 23-6,구좌읍 행원리,33.5562890062946,126.80671418246,31
주상절리대(중문대포해안),제주특별자치도 서귀포시 이어도로 36-30,중문동,33.2379943545484,126.426017654679,21
주정공장(동척회사)옛터,제주특별자치도 제주시 임항로 111 (건입동)일대,건입동,33.5200407358063,126.534226176207,52
중문골프장,제주특별자치도 서귀포시 중문관광로72번길 60 (색달동),색달동,33.254218609132,126.411434347695,41
중문관광단지,제주특별자치도 서귀포시 중문관광로72번길 35,색달동,33.2485996126094,126.410330074977,22
중문관광단지,제주특별자치도 서귀포시 중문관광로72번길 35,색달동,33.2485996126094,126.410330074977,41
중문레져UTV,제주특별자치도 서귀포시 산록남로 1578,대포동,33.2913234928809,126.456378783284,45
중문리신사터,제주특별자치도 서귀포시 천제연로 149,중문동,33.2539101347246,126.421089524547,52
중문모메든식당,제주특별자치도 서귀포시 일주서로 508,하원동,33.2534890439137,126.454528557796,31
중문미로파크,제주특별자치도 서귀포시 일주서로 1225-5,상예동,33.2633959683897,126.381933873762,32
중문미로파크,제주특별자치도 서귀포시 일주서로 1225-5,상예동,33.2633959683897,126.381933873762,43
중문색달해변(해산물),제주특별자치도 서귀포시 색달동 3039,색달동,33.247360595025,126.40661270926,22
중문색달해수욕장,제주특별자치도 서귀포시 중문관광로72번길 29-51,색달동,33.2458960844133,126.412976265172,42
중문승마공원,제주특별자치도 서귀포시 이어도로 244,대포동,33.2422799355432,126.445208032625,48
중문승마체험장,제주특별자치도 서귀포시 상예로 349-1,상예동,33.2758077270452,126.396209780598,45
중문카라반,제주특별자치도 서귀포시 이어도로 81,대포동,33.2383282351801,126.43169447367,42
중문컨트리클럽,제주특별자치도 서귀포시 중문관광로72번길 60,색달동,33.254218609132,126.411434347695,46
중앙병원,제주특별자치도 제주시 월랑로 91,이호이동,33.4923211704292,126.470480704295,33
중앙병원,제주특별자치도 제주시 월랑로 91,이호이동,33.4923211704292,126.470480704295,46
중엄리새물,제주특별자치도 제주시 애월읍 애월해안로 10-2,애월읍 애월리,33.4654349885478,126.31694442425,21
지그리오름,제주특별자치도 제주시 조천읍 교래리 산 137-1,조천읍 교래리,33.4077032050543,126.644672355063,11
지그리오름(큰지그리),제주특별자치도 제주시 조천읍 남조로 2023,조천읍 교래리,33.4513645690599,126.656710998359,11
지미봉,제주특별자치도 제주시 구좌읍 종달로1길 91-16,구좌읍 종달리,33.496644903151,126.90649821917,12
진빌레밭담길,제주특별자치도 제주시 구좌읍 월정리 1400-14,구좌읍 월정리,33.5631895727216,126.77883812357,13
진빌레밭담길,제주특별자치도 제주시 구좌읍 월정리 1400-14,구좌읍 월정리,33.5631895727216,126.77883812357,22
진아영할머니집터,제주특별자치도 제주시 한림읍 월령1길 22,한림읍 월령리,33.3761294144942,126.214599058228,52
질그랭이센터,제주특별자치도 제주시 구좌읍 세평항로 46-9,구좌읍 세화리,33.5269919694392,126.856032160149,41
짚불도,제주특별자치도 제주시 한경면 판포1길 6,한경면 판포리,33.3649429864033,126.199222652651,31
짚불도,제주특별자치도 제주시 한경면 판포1길 6,한경면 판포리,33.3649429864033,126.199222652651,51
차귀도,제주 제주시 한경면 고산리,한경면 고산리,33.2916117743137,126.168933783656,52
차귀도달래배낚시체험,제주특별자치도 제주시 한경면 노을해안로 1160,한경면 고산리,33.3089242003071,126.164898110968,45
차귀도요트,제주특별자치도 제주시 한경면 한경해안로 156 2층,한경면 용수리,33.323985960431,126.166015073908,43
차귀도유람선,제주특별자치도 제주시 한경면 노을해안로 1163 차귀도유람선,한경면 고산리,33.3089161580556,126.16548585988,21
찰리아저씨맛집,제주특별자치도 제주시 한경면 용고로 118-2,한경면 고산리,33.3029463693843,126.177211947926,31
참굴비조형물,제주특별자치도 제주시 추자면 영흥리,추자면 영흥리,33.9600249903178,126.296367415912,22
참살이마을명도암농어촌체험마을,제주시 명림로 268-71,봉개동,33.4625064170205,126.60629863327,41
창고천생태공원,제주특별자치도 서귀포시 안덕면 일주서로 1524,안덕면 감산리,33.2584149405092,126.35298227379,11
채우리네펜션,제주특별자치도 서귀포시 검은여로 67,토평동,33.2493395204762,126.581354727551,12
채우리네펜션,제주특별자치도 서귀포시 검은여로 67,토평동,33.2493395204762,126.581354727551,21
채우리네펜션,제주특별자치도 서귀포시 검은여로 67,토평동,33.2493395204762,126.581354727551,45
채우리네펜션,제주특별자치도 서귀포시 검은여로 67,토평동,33.2493395204762,126.581354727551,51
천아숲길천아계곡,제주특별자치도 제주시 애월읍 봉성리 산 1,애월읍 봉성리,33.354269668296,126.423009747397,11
"천아오름(틍낭오름,天娥岳)",제주특별자치도 제주시 애월읍 산록서로 678-207,애월읍 광령리,33.3956228392566,126.444810190867,11
천왕사,제주특별자치도 제주시 1100로 2528-111,노형동,33.4072131523547,126.494935593782,22
천제연폭포,제주특별자치도 서귀포시 천제연로 132(중문동),중문동,33.2526754970693,126.418374242413,21
천제연폭포&제주4.3중문면희생자위령비,제주특별자치도 서귀포시 천제연로 132,중문동,33.2526754970693,126.418374242413,52
천주교순례길-김기량길,제주특별자치도 제주시 조천읍 조천2길 19,조천읍 조천리,33.5328530555595,126.631627782836,11
천주교순례길-김대건길,제주특별자치도 제주시 한경면 고산로 6-3,한경면 고산리,33.3018933770175,126.180032626776,11
천주교순례길-신축화해길,제주특별자치도 제주시 관덕로8길 14,삼도이동,33.5114980894163,126.52299842866,11
천주교순례길-하논성당길,제주특별자치도 서귀포시 태평로 398,서귀동,33.2442259697592,126.56314923448,11
천주교길정난주길(고통의길),제주특별자치도 서귀포시 대정읍 추사로247번길 102,대정읍 동일리,33.2535554629499,126.260771620886,11
천지연기정길,제주특별자치도서귀포시 서귀동 961-33,서귀동,33.2471973965458,126.554863002553,11
천지연폭포,제주특별자치도 서귀포시 남성중로 2-15,서홍동,33.2447168409268,126.559551124451,21
청수곶자왈,제주특별자치도 제주시 한경면 대한로 1036,한경면 청수리,33.3175650318651,126.247673674219,13
